id,name,price,publisher_id,publication_date,isbn10,isbn13,detail_info,image_url,created_at,updated_at,active,link,author,isbn,publisher
1149,"푸바오, 매일매일 행복해",20000,13,2023-09-08,117125170X,9791171251704,"2020년 7월 20일에 태어난 국내 탄생 1호 아기 판다 푸바오가 벌써 세 살이 되었습니다. 어느덧 완연한 어른 판다가 된 푸바오는 아기 때에 비해 활동량이 월등히 늘었고, 감정 표현도 훨씬 더 풍부해졌습니다. 무엇보다 엄마 아이바오와 사육사 할부지로부터 독립하여 혼자만의 삶을 꾸려 나가게 된 것이야말로 푸바오에게 일어난 가장 큰 변화라 할 수 있습니다. 《푸바오, 매일매일 행복해》는 1 · 2부로 구성되어 있습니다. 1부에서는 100일을 맞은",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6436482%3Ftimestamp%3D20230909160424,"2023-09-09 19:00:22","2023-09-09 19:00:22",1,https://search.daum.net/search?w=bookpage&bookId=6436482&q=%ED%91%B8%EB%B0%94%EC%98%A4%2C+%EB%A7%A4%EC%9D%BC%EB%A7%A4%EC%9D%BC+%ED%96%89%EB%B3%B5%ED%95%B4,NULL,NULL,NULL
1150,"래리 윌리엄스 좋은 주식은 때가 있다",18000,50,2023-08-30,1169850391,9791169850391,"세계 투자 월드컵에서 11,000% 수익 신기록 세운 전략  지금부터 무려 20년 전에 출간된 책이 현재의 상황을 정확하게 맞추었다면 믿어지는가? 믿어지지 않겠지만, 이는 사실이다. 2003년에 처음 출간된 이 책은 2022년 10월 미국 주식시장의 바닥을 정확히 예측했다. 이 책의 저자 래리 윌리엄스는 60년 동안이나 성공적인 투자를 해온 투자자로, 투자의 전설로 자리매김하고 있다. 그는 주식투자에 성공하는 데는 단 두 가지 방법만이 존재한다고",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6425557%3Ftimestamp%3D20230907151845,"2023-09-09 19:00:41","2023-09-09 19:00:41",1,https://search.daum.net/search?w=bookpage&bookId=6425557&q=%EB%9E%98%EB%A6%AC+%EC%9C%8C%EB%A6%AC%EC%97%84%EC%8A%A4+%EC%A2%8B%EC%9D%80+%EC%A3%BC%EC%8B%9D%EC%9D%80+%EB%95%8C%EA%B0%80+%EC%9E%88%EB%8B%A4,NULL,NULL,NULL
1151,"딸이 조용히 무너져 있었다",18000,1,2023-09-01,8936479415,9788936479411,"어느날 당신의 가족이 자해를 시도했다는 사실을 알게 된다면 어떻게 할 것인가? 대학병원 의사이자 『죽음을 배우는 시간』 등의 저서를 출간하며 활발한 연구 및 저술 활동을 이어온 저자(김현아 한림대학교성심병원 류마티스내과의)는 화목한 가정에서 명랑하게 자라는 줄로만 알았던 딸이 남몰래 자해를 해왔고, 양극성 장애를 앓고 있었다는 청천벽력 같은 사실을 마주하게 된다. 『딸이 조용히 무너져 있었다』는 엄마이자 의사인 저자가 정신질환을 앓는 딸을 보살피고",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6428260%3Ftimestamp%3D20230908152334,"2023-09-09 19:00:41","2023-09-09 19:00:41",1,https://search.daum.net/search?w=bookpage&bookId=6428260&q=%EB%94%B8%EC%9D%B4+%EC%A1%B0%EC%9A%A9%ED%9E%88+%EB%AC%B4%EB%84%88%EC%A0%B8+%EC%9E%88%EC%97%88%EB%8B%A4,NULL,NULL,NULL
1152,"흔한남매 이상한 나라의 고전 읽기 4",14000,65,2023-09-14,1168416310,9791168416314,"● 왜 하필 고전인가? 시대를 초월하여 오랫동안 많은 사람에게 널리 익히고 모범이 되어 온 작품들을 고전 문학이라고 한다. 고전 문학에는 세상을 살아가는 데 도움이 되는 조상들의 지혜와 아무리 시간이 흘러도 절대 변하지 않는 삶의 가치가 담겨 있다. 그렇기에 고전 문학은 우리 어린이들의 삶을 올바른 방향으로 이끌 수 있는 지침서가 될 수 있는 보석 같은 책이다. 또한 고전 문학은 옛 조상들이 살아가는 모습을 그대로 담고 있어, 고전 문학을 읽다",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6431957%3Ftimestamp%3D20230909160528,"2023-09-10 19:00:40","2023-09-10 19:00:40",1,https://search.daum.net/search?w=bookpage&bookId=6431957&q=%ED%9D%94%ED%95%9C%EB%82%A8%EB%A7%A4+%EC%9D%B4%EC%83%81%ED%95%9C+%EB%82%98%EB%9D%BC%EC%9D%98+%EA%B3%A0%EC%A0%84+%EC%9D%BD%EA%B8%B0+4,NULL,NULL,NULL
1153,"때가 되면 너의 정원에 꽃이 필 거야",17000,379,2023-09-06,119326202X,9791193262023,"『때가 되면 너의 정원에 꽃이 필 거야』는 10만 인플루언서이자 스피치 강사, 프리랜서 아나운서, 크리에이터를 위한 클래스 ‘뉴온’ 대표 등 그 누구보다 견고하게 자신만의 길을 걷고 있는 ‘유어셀린’ 윤수빈 작가의 첫 번째 책이다. 저자는 12살, 장래 희망으로 TV에 나오는 멋진 아나운서를 꿈꿨다. 아직은 어린 나이임에도 세상에 필요한 사람이 되고 싶었기 때문이다. 그렇게 6년이라는 시간 동안 품었던 꿈을 이루기 위해 치열한 준비와 도전을 했지만",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6431539%3Ftimestamp%3D20230909133423,"2023-09-10 19:00:40","2023-09-10 19:00:40",1,https://search.daum.net/search?w=bookpage&bookId=6431539&q=%EB%95%8C%EA%B0%80+%EB%90%98%EB%A9%B4+%EB%84%88%EC%9D%98+%EC%A0%95%EC%9B%90%EC%97%90+%EA%BD%83%EC%9D%B4+%ED%95%84+%EA%B1%B0%EC%95%BC,NULL,NULL,NULL
1154,"마시지 않을 수 없는 밤이니까요",17000,445,2023-09-07,1193289025,9791193289020,"진한 감동과 여운으로 지친 우리네 삶을 위로해주는 〈아버지의 해방일지〉 정지아 작가의 음주 예찬 에세이  베스트셀러 『아버지의 해방일지』로 수많은 독자에게 감동을 선물했던 정지아 작가가 첫 번째 에세이 『마시지 않을 수 없는 밤이니까요』를 펴냈다. 애주가로 소문난 작가답게 그동안 만났던 술과 사람에 관한 34편의 이야기를 때로는 유머러스하게, 때로는 진정성 있게 풀어냈다. 사회주의자 아버지를 통해 처음 술의 세계를 접했던 달콤한 기억부터, 수배자",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6435252%3Ftimestamp%3D20230909161228,"2023-09-11 19:00:41","2023-09-11 19:00:41",1,https://search.daum.net/search?w=bookpage&bookId=6435252&q=%EB%A7%88%EC%8B%9C%EC%A7%80+%EC%95%8A%EC%9D%84+%EC%88%98+%EC%97%86%EB%8A%94+%EB%B0%A4%EC%9D%B4%EB%8B%88%EA%B9%8C%EC%9A%94,NULL,NULL,NULL
1155,"가짜 노동",16800,446,2022-08-08,8954448410,9788954448413,"일하지 않는 ‘가짜 노동’의 시대 우리가 더 많은 일을 하는 진짜 이유 『가짜 노동: 스스로 만드는 번아웃의 세계』는 우리 사회에 금기시되었던 하는 일 없이 바쁘고 무의미하게 시간만 낭비하는 일, 즉 ‘가짜 노동’에 대한 이야기다. 이 책의 두 저자는 가짜 노동이 무엇이고, 어떻게 우리의 과잉 노동을 불러왔는지에 대해 깊숙이 탐구한다. 실질적인 통계 자료 외에도 노동 전문가와의 대화, 다양한 조직에서 가짜 노동을 깨달은 사람들의 솔직한 인터뷰를",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6132766%3Ftimestamp%3D20230905201554,"2023-09-12 19:00:22","2023-09-12 19:00:22",1,https://search.daum.net/search?w=bookpage&bookId=6132766&q=%EA%B0%80%EC%A7%9C+%EB%85%B8%EB%8F%99,NULL,NULL,NULL
1156,"트렌드 코리아 2024",19000,192,2023-10-05,8959897175,9788959897179,,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6437696%3Ftimestamp%3D20230912222958,"2023-09-12 19:00:40","2023-09-12 19:00:40",1,https://search.daum.net/search?w=bookpage&bookId=6437696&q=%ED%8A%B8%EB%A0%8C%EB%93%9C+%EC%BD%94%EB%A6%AC%EC%95%84+2024,NULL,NULL,NULL
1157,"2024 갓대환 형사법 기출총정리",91000,187,2023-09-07,1160492778,9791160492774,,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6431654%3Ftimestamp%3D20230912205208,"2023-09-12 19:00:41","2023-09-12 19:00:41",1,https://search.daum.net/search?w=bookpage&bookId=6431654&q=2024+%EA%B0%93%EB%8C%80%ED%99%98+%ED%98%95%EC%82%AC%EB%B2%95+%EA%B8%B0%EC%B6%9C%EC%B4%9D%EC%A0%95%EB%A6%AC,NULL,NULL,NULL
1158,"다!다!다!(다다다) 1",12000,151,2023-09-26,1136774394,9791136774392,"☆엄마가 우주비행사로 선발되는 바람에 처음 만난 또래의 남자아이와 둘이서 함께 살게 된 미유. 혼란스러운 가운데, 정체 모를 UFO까지 나타나는데…? 우주 사이즈 울트라 러브 코미디, 출발!!  ⓒ Mika Kawamura / Kodansha Ltd.",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6436583%3Ftimestamp%3D20230912231110,"2023-09-12 19:00:41","2023-09-12 19:00:41",1,https://search.daum.net/search?w=bookpage&bookId=6436583&q=%EB%8B%A4%21%EB%8B%A4%21%EB%8B%A4%21%28%EB%8B%A4%EB%8B%A4%EB%8B%A4%29+1,NULL,NULL,NULL
1159,"어쩌다 가족이 되어",13000,125,2023-09-09,1197105182,9791197105180,"아이들은 약 40여명, ’엄마‘, ’아빠‘는 30여명인 대가족이 있다?! 여수에 위치한 아동양육시설 삼혜원에는 저마다의 사연을 가진 아이들이 산다. 잠시 머물다 가는 아이들도 있고, 갓난아기 때부터 대학을 졸업할 때까지 사는 아이들도 있다. 이 아이들의 ’엄마‘, ’아빠‘ 역할을 자처하는 사람들은 사람이 좋아서, 아이들이 좋아서 사회복지를 택한 사회복지사다. 어쩌다 가족이 된 사람들이지만 혈연으로 맺어진 가족보다 더 진하게 서로를 의지하고 위로",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6430710%3Ftimestamp%3D20230909155958,"2023-09-12 19:00:41","2023-09-12 19:00:41",1,https://search.daum.net/search?w=bookpage&bookId=6430710&q=%EC%96%B4%EC%A9%8C%EB%8B%A4+%EA%B0%80%EC%A1%B1%EC%9D%B4+%EB%90%98%EC%96%B4,NULL,NULL,NULL
1160,"다!다!다!(다다다) 2",12000,151,2023-09-26,1136774408,9791136774408,"☆외계인 아기, 루우를 둘러싸고 미유의 주변은 대혼란! 그러던 중, 최악이었던 미유와 카나타의 관계에도 변화가…?! 사랑과 웃음과 눈물이 한가득! 초 인기 SF 러브 코미디 제2탄이DA~!!!  ⓒ Mika Kawamura / Kodansha Ltd.",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6436086%3Ftimestamp%3D20230912201800,"2023-09-12 19:00:41","2023-09-12 19:00:41",1,https://search.daum.net/search?w=bookpage&bookId=6436086&q=%EB%8B%A4%21%EB%8B%A4%21%EB%8B%A4%21%28%EB%8B%A4%EB%8B%A4%EB%8B%A4%29+2,NULL,NULL,NULL
1161,"2024 선재국어 신 기출실록",38000,207,2023-09-10,1169661114,9791169661119,"《2024 선재국어 新기출실록》은 기출문제를 수험에 적합한 방식으로 분류하고 가장 정확하고 이해하기 쉬우며 효율적인 해설을 더해 다른 기출문제집과 차별화한 책입니다. 그 특장점은 아래와 같습니다.  - 효율성을 극대화하는 최신 기출문제 중심의 압축적 구성, 직렬별 문항 분류: 방대한 양의 기출문제를 단원별로 분류한 뒤 유형별로 다시 나누고, 동일 유형의 문제를 직렬별로 분류한 후 최신 기출문제가 먼저 나오도록 역순으로 배치하였습니다. 이렇게 분류",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6427049%3Ftimestamp%3D20230912203422,"2023-09-12 19:00:42","2023-09-12 19:00:42",1,https://search.daum.net/search?w=bookpage&bookId=6427049&q=2024+%EC%84%A0%EC%9E%AC%EA%B5%AD%EC%96%B4+%EC%8B%A0+%EA%B8%B0%EC%B6%9C%EC%8B%A4%EB%A1%9D,NULL,NULL,NULL
1162,"룬의 아이들 블러디드 6",17000,11,2023-09-18,8954699103,9788954699105,,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6436279%3Ftimestamp%3D20230912214713,"2023-09-13 19:00:40","2023-09-13 19:00:40",1,https://search.daum.net/search?w=bookpage&bookId=6436279&q=%EB%A3%AC%EC%9D%98+%EC%95%84%EC%9D%B4%EB%93%A4+%EB%B8%94%EB%9F%AC%EB%94%94%EB%93%9C+6,NULL,NULL,NULL
1163,"대한민국 엑스파일",19500,447,2023-09-11,1198433590,9791198433596,"전 현대차그룹 사장의 내연녀가 한국 사회를 장악하고 있는 부패 기득권 세력들의 공생 카르텔과 적폐 행위를 낱낱이 공개한다.",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6437290%3Ftimestamp%3D20230912194932,"2023-09-13 19:00:40","2023-09-13 19:00:40",1,https://search.daum.net/search?w=bookpage&bookId=6437290&q=%EB%8C%80%ED%95%9C%EB%AF%BC%EA%B5%AD+%EC%97%91%EC%8A%A4%ED%8C%8C%EC%9D%BC,NULL,NULL,NULL
1164,"설민석의 세계사 대모험 18",13000,81,2023-09-11,1193031214,9791193031216,"세계사는 낯설고 복잡해서 어렵기만 하다고요? 흥미진진한 세계사의 현장으로 시간 여행을 떠나, 설쌤이 들려주는 재미있는 이야기에 빠져 보는 건 어떨까요? 『설민석의 세계사 대모험』은 아이들이 꼭 알아야 할 세계사의 주요 장면을 쏙쏙 뽑아 생생하게 경험하고, 다양한 역사 인물을 만나 볼 수 있도록 구성했습니다. 또한 전문가의 꼼꼼한 감수를 통해, 일본의 역사 정보도 알차게 담았답니다. 자, 그럼 램프 원정대와 함께 ‘일본 전국 시대’를 뒤흔든 ‘혼노지",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6434617%3Ftimestamp%3D20230912215220,"2023-09-13 19:00:41","2023-09-13 19:00:41",1,https://search.daum.net/search?w=bookpage&bookId=6434617&q=%EC%84%A4%EB%AF%BC%EC%84%9D%EC%9D%98+%EC%84%B8%EA%B3%84%EC%82%AC+%EB%8C%80%EB%AA%A8%ED%97%98+18,NULL,NULL,NULL
1165,"잘하는 것도, 하고 싶은 일도 없다는 너에게",17800,63,2023-09-25,1158742002,9791158742003,"“딱히 하고 싶은 일이 없는 저는 비정상인가요?” “나는 커서 뭐가 될 수 있을까요?” “나는 왜 남들보다 잘하는 게 없을까요?”  “꿈이 뭐냐?”라는 질문에 어떤 답을 해야 할지 잘 모르겠고, 솔직히 딱히 하고 싶은 일을 아직 찾지 못한 자신이 한심하게 느껴진 적이 있나요? 이러다가 사회의 낙오자가 되는 것은 아닐까, 부모님에게 못난 자식이 되어 걱정만 끼쳐 드리는 건 아닐까, 내일이 오는 게 두려운 적이 있나요? 밀려오는 무력감을 잊기 위해",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6432544%3Ftimestamp%3D20230909141144,"2023-09-13 19:00:41","2023-09-13 19:00:41",1,https://search.daum.net/search?w=bookpage&bookId=6432544&q=%EC%9E%98%ED%95%98%EB%8A%94+%EA%B2%83%EB%8F%84%2C+%ED%95%98%EA%B3%A0+%EC%8B%B6%EC%9D%80+%EC%9D%BC%EB%8F%84+%EC%97%86%EB%8B%A4%EB%8A%94+%EB%84%88%EC%97%90%EA%B2%8C,NULL,NULL,NULL
1166,"캐릭온TV 타키 포오 얼렁뚱땅 상식스쿨 1",14000,306,2023-09-12,1171241674,9791171241675,"유튜브 233만 구독자에게 사랑 받는 최고의 인기 크리에이터 〈캐릭온 TV〉가 초등 상식 학습 스토리북으로 출간 되었어요!  허세 곰돌이 포오, 실상은 상식 제로?! 타키와 함께 초등 상식 업그레이드 대작전!! 엉뚱 발랄 타키 포오와 함께 재미있는 스토리 속으로 풍덩! 읽다 보면 자연스럽게 초등 상식이 쑥쑥 올라간답니다! 학교 생활부터 초등 교과 상식까지 재미있게 배워 보아요. 타키 포오와 상식 레벨업하러 함께 책 속으로 떠나 볼까요?!",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6437361%3Ftimestamp%3D20230912201534,"2023-09-14 19:00:49","2023-09-14 19:00:49",1,https://search.daum.net/search?w=bookpage&bookId=6437361&q=%EC%BA%90%EB%A6%AD%EC%98%A8TV+%ED%83%80%ED%82%A4+%ED%8F%AC%EC%98%A4+%EC%96%BC%EB%A0%81%EB%9A%B1%EB%95%85+%EC%83%81%EC%8B%9D%EC%8A%A4%EC%BF%A8+1,NULL,NULL,NULL
1167,"완벽한 자유와 부를 만드는 인생투자",19800,448,2023-09-19,1196851220,9791196851224,"“독자들이 조금이라도 시행착오를 줄이고 인생을 좀 더 즐겁고 편하게 살기 바라는 마음을 이 책에 담았다. 나의 투자 철학과 노하우가 누군가의 가난과 고통을 덜어내는 데 도움이 된다면 그만한 행복이 어디 있겠는가. -우석”  자신에게 가장 유리한 곳을 찾아 이순신 장군처럼 투자하라! 투자에 성공하는 사람은 생각하는 방식이 다르다. 원시 본능을 이겨내 부의 본능을 일깨우고 전략적으로 사고한다. 자신의 약점과 강점을 철저히 파악해 강점을 살리고 약점",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6437289%3Ftimestamp%3D20230912194931,"2023-09-15 19:00:41","2023-09-15 19:00:41",1,https://search.daum.net/search?w=bookpage&bookId=6437289&q=%EC%99%84%EB%B2%BD%ED%95%9C+%EC%9E%90%EC%9C%A0%EC%99%80+%EB%B6%80%EB%A5%BC+%EB%A7%8C%EB%93%9C%EB%8A%94+%EC%9D%B8%EC%83%9D%ED%88%AC%EC%9E%90,NULL,NULL,NULL
1168,"남편을 내 편으로 만드는 방법 2(한정판)",37000,324,2023-11-15,1140474421,9791140474424,"낯선 숲속에서 마물을 만나 죽을 위기에 처했다.  나를 구하러 와준 남편은 다짜고짜 파경 이야기를 꺼내고, 이대로 내가 돌아가면 모두가 위험해질 터…!  어떻게든 초야를 치러야 한다.  나를 친정으로 돌려보내려는 목석같은 남편과 나에 대한 의심을 거두지 않는 시댁 식구들, 그리고 어딘가 수상한 남편의 소꿉친구 ‘프레이야’.  “당신과 함께라면 다 좋아요.”  그러니까 제발 보내지 마!",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6434150%3Ftimestamp%3D20230909144248,"2023-09-15 19:00:42","2023-09-15 19:00:42",1,https://search.daum.net/search?w=bookpage&bookId=6434150&q=%EB%82%A8%ED%8E%B8%EC%9D%84+%EB%82%B4+%ED%8E%B8%EC%9C%BC%EB%A1%9C+%EB%A7%8C%EB%93%9C%EB%8A%94+%EB%B0%A9%EB%B2%95+2%28%ED%95%9C%EC%A0%95%ED%8C%90%29,NULL,NULL,NULL
1169,"당신과 별 헤는 밤이 좋습니다",17000,449,2023-09-23,1192742141,9791192742144,"일에 지치고, 삶이 힘들 때 하늘을 올려다보는 사람이 있다. 바로 21만 구독자를 보유한 천체 관측 채널 크리에이터 ‘나쫌NaZZom’이다. 아름다운 밤하늘과 별, 달, 은하수 영상으로 구독자의 마음을 달랜 그동안의 활동과 사진 촬영 노하우, 여러 장의 사진을 담은 첫 번째 에세이 《당신과 별 헤는 밤이 좋습니다》를 펴냈다. ‘나쫌’은 ‘나누자 쫌’의 줄임말로, 혼자 보기 아까운 아름다운 우주와 지구의 모습을 많은 사람과 나누고 싶은 강한 의지",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6433503%3Ftimestamp%3D20230912195545,"2023-09-15 19:00:42","2023-09-15 19:00:42",1,https://search.daum.net/search?w=bookpage&bookId=6433503&q=%EB%8B%B9%EC%8B%A0%EA%B3%BC+%EB%B3%84+%ED%97%A4%EB%8A%94+%EB%B0%A4%EC%9D%B4+%EC%A2%8B%EC%8A%B5%EB%8B%88%EB%8B%A4,NULL,NULL,NULL
1170,"푸틴을 죽이는 완벽한 방법",18800,381,2023-09-20,116776398X,9791167763983,"〈무궁화꽃이 피었습니다〉 김진명 작가 집필 30주년 기념작 장편소설 〈푸틴을 죽이는 완벽한 방법〉 출간과 동시에 전 세계 출판계와 OTT 문의 쇄도  전쟁에서 지면 권좌에서 추락해야 하는 운명의 푸틴 그가 패배 직전의 이 전쟁에서 핵을 쓰지 않을 거라는 당신의 확신은 과연 타당한가  밀리언셀러 작가 김진명, 우크라이나 전쟁을 쓰다 신작 소설 〈푸틴을 죽이는 완벽한 방법〉 출간  우크라이나 키이우 북쪽의 도시 부차. 미하일은 생일을 맞아 사랑하는",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6432554%3Ftimestamp%3D20230912203501,"2023-09-16 19:00:42","2023-09-16 19:00:42",1,https://search.daum.net/search?w=bookpage&bookId=6432554&q=%ED%91%B8%ED%8B%B4%EC%9D%84+%EC%A3%BD%EC%9D%B4%EB%8A%94+%EC%99%84%EB%B2%BD%ED%95%9C+%EB%B0%A9%EB%B2%95,NULL,NULL,NULL
1171,"온 더 볼 2: 돌파",14000,146,2023-09-13,1130698424,9791130698427,"지원 선수도, 전문 감독도 없는 힘겨운 상황 속에서 마침내 완성된 대풍초 혼성팀! 하지만 정식 축구부로 거듭나기 위해선 무강 축구 대회 1승이 반드시 필요하다. ‘미리 보는 전국 대회’라고 불릴 정도로 쟁쟁한 우승 후보 팀이 포진한 대회인 만큼 대풍초는 특별훈련에 돌입한다. 흠잡을 데 없이 짜인 프로그램 아래서 순조롭게 진행될 거라 예상했던 훈련은 교장 선생님의 방해로 조금씩 어긋나기 시작한다. 혼성팀을 향한 편견과 무시까지 더해지면서 자신감 충만",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6437675%3Ftimestamp%3D20230912222242,"2023-09-16 19:00:43","2023-09-16 19:00:43",1,https://search.daum.net/search?w=bookpage&bookId=6437675&q=%EC%98%A8+%EB%8D%94+%EB%B3%BC+2%3A+%EB%8F%8C%ED%8C%8C,NULL,NULL,NULL
1172,"흔한남매 14",14500,65,2023-09-21,1168416361,9791168416369,"아무도 몰랐던 엄지의 속마음, 속담과 옛말로 에이미 참교육하기, 타임캡슐에 담긴 엄청난 비밀, 게임 세상 속에 갇힌 으뜸이와 에이미, 공포의 댄스 학원에서 벌어지는 오싹하고 코믹한 일 등 지루할 틈이 없는 흔한남매의 일상을 소개합니다!",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6439892%3Ftimestamp%3D20230917143409,"2023-09-17 19:00:20","2023-09-17 19:00:20",1,https://search.daum.net/search?w=bookpage&bookId=6439892&q=%ED%9D%94%ED%95%9C%EB%82%A8%EB%A7%A4+14,NULL,NULL,NULL
1173,"숲속의 담 9",16000,158,2023-09-13,1169633242,9791169633246,"몇 년이 지나도 나는 이 모습일 거야, 그걸 남들이 이상하게 보는 건 당연하잖아.  그때는 내가 뭘 어떻게 하면 된다고 생각해??  …나가서 이 더스트를 없앨 수 있다면??  언제 불어올지 모르는 모래바람이 아니라… 햇볕을 쬐고 바람을 맞으면서 살 수 있다면?",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6439759%3Ftimestamp%3D20230917141130,"2023-09-18 19:00:42","2023-09-18 19:00:42",1,https://search.daum.net/search?w=bookpage&bookId=6439759&q=%EC%88%B2%EC%86%8D%EC%9D%98+%EB%8B%B4+9,NULL,NULL,NULL
1174,"긍정말 성장 노트",2000,450,2023-03-02,NULL,8809507024067,"긍정말에 익숙해지고 본인과 주변 사람들에게 긍정말을 말하는 연습을 하도록 도와주는 노트입니다.",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6440022%3Ftimestamp%3D20230917150439,"2023-09-19 19:00:41","2023-09-19 19:00:41",1,https://search.daum.net/search?w=bookpage&bookId=6440022&q=%EA%B8%8D%EC%A0%95%EB%A7%90+%EC%84%B1%EC%9E%A5+%EB%85%B8%ED%8A%B8,NULL,NULL,NULL
1175,"행복 공부: 나의 파랑새를 찾아서",19000,451,2023-09-10,1193166195,9791193166192,"저자 김희삼 교수는 행복을 연구해 온 경제학자다. 그가 지스트(광주과학기술원)에서 〈행복의 조건〉이라는 이름으로 강의하는 ‘행복 수업’은 매 학기 수강신청 오픈 몇 분 사이에 정원을 채울 정도로 인기 강의로 자리매김했다. 행복과 관련된 경제학·심리학·인지과학·사회학·유전학 등 분야를 아우른 연구들과 다양한 자료들을 정리하고, ‘행복해지기 위해서는 행복을 잘 알고 실천해야 한다’는 메시지를 일목요연하게 정리한 《행복 공부: 나의 파랑새를 찾아서》가",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6432825%3Ftimestamp%3D20230917141216,"2023-09-19 19:00:42","2023-09-19 19:00:42",1,https://search.daum.net/search?w=bookpage&bookId=6432825&q=%ED%96%89%EB%B3%B5+%EA%B3%B5%EB%B6%80%3A+%EB%82%98%EC%9D%98+%ED%8C%8C%EB%9E%91%EC%83%88%EB%A5%BC+%EC%B0%BE%EC%95%84%EC%84%9C,NULL,NULL,NULL
1176,"오늘도 나아가는 중입니다",16800,452,2023-09-19,1159259771,9791159259777,"저자 조민은 짧은 의사 생활을 마감하고 새내기 크리에이터의 삶을 사는 청년이다. 유튜브 채널 쪼민(minchobae)으로 채널을 개설한 지 5개월 만에 30만 구독자를 돌파했으며, 인스타그램 팔로워는 15만이 넘는다. 인스타그램을 열면서 ‘인플루언서’가 되고, 유튜브를 오픈하면서 ‘유튜버’가 되었으며, 이 책을 출간하면서는 ‘작가’가 되었다. 아직 천직을 찾는 중이지만, 사회에서 어떤 직업을 가지고 살면 행복할지 고민하는 지금이 좋다. 저자는 그",https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6441732%3Ftimestamp%3D20230919165239,"2023-09-20 19:00:21","2023-09-20 19:00:21",1,https://search.daum.net/search?w=bookpage&bookId=6441732&q=%EC%98%A4%EB%8A%98%EB%8F%84+%EB%82%98%EC%95%84%EA%B0%80%EB%8A%94+%EC%A4%91%EC%9E%85%EB%8B%88%EB%8B%A4,NULL,NULL,NULL
